1627,Vrecko stomické s elastickým adhezívom Sensura Mio Convex Flip Maxi,"jednodielne, konkávne, uzavreté, nepriehľadné, s kontr. okienkom, 10-50mm",F1 Jednodielny systém,13.54
1628,Vrecko stomické s elastickým adhezívom Sensura Mio Convex Flip Maxi,"jednodielne, konkávne, uzavreté, nepriehľadné, s kontr. okienkom, 10-60mm",F1 Jednodielny systém,7.22
1629,Vrecko stomické s elastickým adhezívom Sensura Mio Convex Flip Maxi,"jednodielne, konkávne, uzavreté, priehľadné, 10-60mm",F1 Jednodielny systém,13.58
1630,Vrecko stomické s elastickým adhezívom Sensura Mio Convex Flip Midi,"jednodielne, konkávne, uzavreté, nepriehľadné, s kontr. okienkom, 10-50mm",F1 Jednodielny systém,8.45
1631,Vrecko stomické s elastickým adhezívom Sensura Mio Convex Flip Midi,"jednodielne, konkávne, uzavreté, nepriehľadné, s kontr. okienkom, 10-40mm",F1 Jednodielny systém,14.15
1632,Vrecko stom. uzavr. nepriehľ. Dansac NovaLife 1 Maxi Soft Convex,"jednodielne, vystrih. Otvor 15-54mm",F1 Jednodielny systém,10.46
1633,Vrecko stom. uzavr. nepriehľ. Dansac NovaLife 1 Midi Soft Convex,"jednodielne, vystrih. Otvor 15-34mm",F1 Jednodielny systém,13.53
1634,Vrecko stomické 1-diel.s kontr.okienkom SenSura Convex Light,"midi, uzavreté, nepriehľadné, vystrihovateľné; 15-43mm",F1 Jednodielny systém,7.84
1635,Vrecko stomické s elast.adhezívom SenSura Mio Convex Deep,"Maxi, jednod., uzavr., nepriehľ., s kontr.okienkom, 31-43 mm",F1 Jednodielny systém,8.5
1636,Vrecko stomické s elast.adhezívom SenSura Mio Convex Light,"Midi, jednod., uzavr., nepriehľ., s kontr.okienkom, 31-43 mm",F1 Jednodielny systém,6.68
1637,Vrecko stomické s elast.adhezívom SenSura Mio Convex Light,"Maxi, jednod., uzavr., nepriehľ., s kontr.okienkom, 31-43 mm",F1 Jednodielny systém,8.97
1638,Vrecko stomické s elast.adhezívom SenSura Mio Convex Light,"Maxi, jednod., uzavr., priehľadné, 10-43 mm",F1 Jednodielny systém,4.02
1639,Vrecko stomické s elast.adhezívom SenSura Mio Convex Soft,"Maxi, jednod., uzavr., nepriehľ., s kontr.okienkom, 10-50 mm",F1 Jednodielny systém,6.57
1640,Vrecko stomické s elast.adhezívom SenSura Mio Convex Soft,"Maxi, jednod., uzavr., priehľadné, 10-50 mm",F1 Jednodielny systém,12.14
1641,Vrecko stom. uzavreté konvex. Dansac NovaLife 1 TRE Midi,"jednodiel., s kontrol. okienkom, vystrih.otvor 15-37 mm, 10ks",F1 Jednodielny systém,1.11
1642,Vrecko stom. uzavreté mäkké konvex. Dansac NovaLife 1 TRE Maxi,"jednodiel., s kontrol. okienkom, vystrih.otvor 15-54 mm, 10ks",F1 Jednodielny systém,8.91
1643,Vrecko stom. uzavreté mäkké konvex. Dansac NovaLife 1 TRE Midi,"jednodiel., s kontrol. okienkom, vystrih.otvor 15-34 mm, 10ks",F1 Jednodielny systém,2.41
1644,Vrecko Flexima Roll-Up,"1-dielne s filtrom, béžové, vystrih. otvor 15-60mm, á 30 ks",F1 Jednodielny systém,14.04
1645,Vrecko Flexima Roll-Up,"1-dielne s filtrom, transparentné, vystrih. otvor 15-60mm, á 30 ks",F1 Jednodielny systém,11.77
1944,Sprej bariérový nedráždivý CAVILON,"na ochranu pokožky, 3346P, 28 ml",F4 Ochranné prostriedky pre stomikov,13.89
1945,Sprej Trio Elisse,na ochranu pokožky stomických pacientov,F4 Ochranné prostriedky pre stomikov,3.99
1946,Sprej ochranný Skin Barrier Spray,"pre stomikov, 50 ml",F4 Ochranné prostriedky pre stomikov,3.32
1947,Sprej na ochranu pokožky Esenta,50 ml,F4 Ochranné prostriedky pre stomikov,1.57
1948,Obrúsky na ochranu pokožky Esenta,30 ks,F4 Ochranné prostriedky pre stomikov,3.11
1949,Film ochranný Salts,obrúsky pre stomických pacientov; 30 ks,F4 Ochranné prostriedky pre stomikov,2.72
1950,Ochranný film Prep,ochranný film pre stomikov,F4 Ochranné prostriedky pre stomikov,13.1
1951,Pásky adhezívne Varimate Thin CURVE,"hydrokoloidné, štvrťkruh, 3x9cm",F4 Ochranné prostriedky pre stomikov,7.27
1952,Pásky adhezívne Varimate Thin,"hydrokoloidné, rovné, 3x11cm",F4 Ochranné prostriedky pre stomikov,5.01
1953,Pásik prídržný Salts s Aloe,na stomické vrecká,F4 Ochranné prostriedky pre stomikov,9.8
1954,Páska elastická stomická Brava,polkruh,F4 Ochranné prostriedky pre stomikov,14.02
1955,Páska elastická stomická Brava,pásik,F4 Ochranné prostriedky pre stomikov,3.76
1956,Rúško stomickí ochranné Brava,"10 x 10 cm, á 10 ks",F4 Ochranné prostriedky pre stomikov,2.02
1957,Páska elastická Brava,"dlhšia doba životnosti, 20 ks, pre stomikov",F4 Ochranné prostriedky pre stomikov,1.77
1958,Pásky adhezívne Varimate Thin,"hydrokoloidné, rovné, 5x11cm",F4 Ochranné prostriedky pre stomikov,6.92
1959,Ochranné rúško Coloplast,"pás 200 x 10 cm, á 10ks",F4 Ochranné prostriedky pre stomikov,6.73
1960,Pásky adhezívne Varimate Thin,"hydrokoloidné, rovné, 5x22cm",F4 Ochranné prostriedky pre stomikov,1.21
1961,Rúško stomické ochranné Brava,"15 x 15 cm, á 5 ks",F4 Ochranné prostriedky pre stomikov,5.27
1962,Doštička ochranná Salts,"pre stomických pacientov, 15 x 15 cm",F4 Ochranné prostriedky pre stomikov,4.53
1963,Rúško stomické ochranné Brava,"20 x 20cm, á 5 ks",F4 Ochranné prostriedky pre stomikov,13.32
1964,Pohlcovač zápachu ALP mini,50 ml,F4 Ochranné prostriedky pre stomikov,2.31
1965,Pohlcovač pachu ALP,"30ml, olej",F4 Ochranné prostriedky pre stomikov,14.33
1966,Pohlcovač pachu Salts,sprej pre stomických pacientov; 50 ml,F4 Ochranné prostriedky pre stomikov,8.06
1967,Pohlcovač pachu ALP,200ml,F4 Ochranné prostriedky pre stomikov,6.78
1968,Pohlcovač pachu StomOdor Drops,"kvapky, 35 ml",F4 Ochranné prostriedky pre stomikov,14.68
1969,Prášok DeOdour,pohlcovač pachov pre stomikov,F4 Ochranné prostriedky pre stomikov,9.89
1970,Pohlcovač pachu StomOdor Spray Maxi,"sprej, 210 ml",F4 Ochranné prostriedky pre stomikov,4.7
1971,"Deodorant lubrikačný Brava, 240 ml",príslušenstvo k stomických vreckám,F4 Ochranné prostriedky pre stomikov,10.02
1972,Pohlcovač pachu No-Roma,"pre stomických pacientov, kvapky 227 ml",F4 Ochranné prostriedky pre stomikov,10.82
1973,"Dansac Nodor S, pohlcovač pachu","250 ml, do vrecka",F4 Ochranné prostriedky pre stomikov,9.13
1974,Pohlcovač pachu Dignity,Aplikátor 225 ml,F4 Ochranné prostriedky pre stomikov,9.26
1975,Vankúšik ConvaTec Diamonds TM s ActiveOne,gélový a dezodoračný; 100 ks,F4 Ochranné prostriedky pre stomikov,13.85
1976,Uhlíkový filter Filtrodor,50 ks / bal,F4 Ochranné prostriedky pre stomikov,8.42
1977,Univerzálny opasok pre stomikov,null,F5 Pásy a prídržné prostriedky pre stomikov,13.41
1978,Pás stomický prídržný Dansac,dĺžka100cm,F5 Pásy a prídržné prostriedky pre stomikov,8.73
1979,Prídržný pás,null,F5 Pásy a prídržné prostriedky pre stomikov,10.07
1980,Pás stomický Brava pre SenSura Mio,so 4 záchytnými háčikmi,F5 Pásy a prídržné prostriedky pre stomikov,1.26
1981,Stomický pás,null,F5 Pásy a prídržné prostriedky pre stomikov,5.32
1982,Brava tvarovateľný krúžok,"hrúbka 2,0 alebo 4,2 mm, 30 ks v balení",F6 Rôzne stomické príslušenstvo,5.84
1983,krúžok tesniaci stomický tvarovateľný Brava Seal,"hrúbka 2,5 mm, priemer 18, 27 a 34 mm",F6 Rôzne stomické príslušenstvo,12.46
1984,krúžok tesniaci stomický tvarovateľný Brava Seal,"hrúbka 4 mm, priemer 27 mm",F6 Rôzne stomické príslušenstvo,8.95
1985,Krúžok tesniaci stomický konvexný Brava,"priemer 20, 25, 30, 35, 40, 45 mm",F6 Rôzne stomické príslušenstvo,9.48
1986,Krúžok stomický tesniaci silikónový Siltac,Siltac1/Siltac 2/Siltac 3,F6 Rôzne stomické príslušenstvo,2.29
1987,Krúžok tesniaci tvarovateľný stomický Salts,"tenký, hrúbka 3 mm, priemer 50 mm",F6 Rôzne stomické príslušenstvo,8.86
1988,Krúžok tesniaci tvarovateľný stomický Salts,"štandard, hrúbka 4,2 mm, priemer 50 mm",F6 Rôzne stomické príslušenstvo,9.27
1989,Krúžok tesniaci tvarovateľný stomický Salts,"veľký , hrúbka 3 mm, priemer 100 mm",F6 Rôzne stomické príslušenstvo,12.6
1990,Stomahesive Seal ConvaTec stomický tesniaci krúžok,"tvarovateľný; hrúbka 3mm, priemer 48mm, 10 ks",F6 Rôzne stomické príslušenstvo,14.7
1991,Stomahesive Seal ConvaTec stomický tesniaci krúžok,"tvarovateľný; hrúbka 4mm, priemer 48mm, 10 ks",F6 Rôzne stomické príslušenstvo,4.22
1992,Eakin,"otvor 48 mm, á 30 ks",F6 Rôzne stomické príslušenstvo,10.84
1993,Irigačná súprava,null,F7 Irigačná súprava a príslušenstvo,1.67
1994,Dvojdielne odvodné vrecko,"upínací kruh 60 mm, á 30 ks",F7 Irigačná súprava a príslušenstvo,13.44
1995,Nádržka na vodu,s regulátorom a teplomerom,F7 Irigačná súprava a príslušenstvo,10.23
1996,Zavádzací kónus,1 ks,F7 Irigačná súprava a príslušenstvo,1.74
1997,Prítlačný krúžok,1 ks,F7 Irigačná súprava a príslušenstvo,7.1
1998,Alterna Krytka Mini Cap,"jednodielna, nepriehľadná, vystrihovateľný otvor 20-55 mm, á 30 ks",F8 Krytka stómie,3.54
1999,Krytka stómie jednodielna,"nepriehľadná, s filtrom 9-50 mm, á 30 ks",F8 Krytka stómie,13.57
2000,Alterna Conseal,"kolostomická zátka dĺžka 35 mm, otvor stómie 20-35 mm, á 10 ks",F9 Jednodielna stomická zátka,12.88
2001,Alterna Conseal,"kolostomická zátka dĺžka 45 mm, otvor stómie 35-45 mm, á 10 ks",F9 Jednodielna stomická zátka,7.03
2002,Vrecko urostomické nočné,"2000ml, hadica 120cm+ 6ks adaptérov, á 10ks",F10 Nočná drenážna súprava,10.59
2003,Urinálne zberné nočné vrecko,"1500 ml, 890 cm hadica, aj pre inkontinentných pacientov podskupiny B7, á 10 ks",F10 Nočná drenážna súprava,12.94
2004,Dansac Duo Soft Urostomy,"drenážne vrecko 2 000 ml, súprava, á 10 ks",F10 Nočná drenážna súprava,10.85
2005,Urostomické nočné vrecko,"dvojdielne, á 5 ks",F10 Nočná drenážna súprava,7.36
2006,Alterna,"kolostomické, priehľadné, vystrihovateľný otvor 10-35 mm, á 30 ks",F11 Detské stomické pomôcky,6.12
2007,Dansac Nova 1 Infant,"detské výpustné vrecko, priehľadné",F11 Detské stomické pomôcky,12.43
2008,Alterna,"ileostomické á kolostomické, priehľadné, vystrihovateľný otvor 10-35 mm, á 30 ks",F11 Detské stomické pomôcky,8.22
2009,Alterna,"urostomické, obj. 100 ml, priehľadné, vystrihovateľný otvor 10-35 mm, á  20 ks",F11 Detské stomické pomôcky,7.76
2010,Vrecko stomické detské SenSura Mio Kids,"jednodielne, výpustné,priehľadné, 0-35 mm, midi",F11 Detské stomické pomôcky,12.83
2069,Pančucha kompresívna lýtková JOBST Ultra Sheer,"telová / čierna farba, veľ. I. - VI.",G1 Kompresné elastické pančuchy lýtkové,2.28
2070,Venoflex FAST Coton AD,"elastické lýtkové pančuchy, II.kompresívna trieda",G1 Kompresné elastické pančuchy lýtkové,6.09
2071,MEDIVEN PLUS,II. K.tr.,G1 Kompresné elastické pančuchy lýtkové,11.77
2072,VENO ELEGANCE AD,II. K.tr.,G1 Kompresné elastické pančuchy lýtkové,4.2
2073,VENOFLEX CITY CONFORT COTON AD,"elastické lýtkové pančuchy, II. kompresívna trieda",G1 Kompresné elastické pančuchy lýtkové,9.16
2074,MEDIVEN ACTIVE,II. K.tr.,G1 Kompresné elastické pančuchy lýtkové,13.75
2075,Pančuchy lýtkové Venoflex® Soft & Care AD,"elastické s viskózou, kompresívna trieda II., rôzne veľkosti",G1 Kompresné elastické pančuchy lýtkové,5.81
2076,MEDIVEN ELEGANCE,II. K.tr.,G1 Kompresné elastické pančuchy lýtkové,7.19
2077,Sigvaris Plus,II. K.tr.,G1 Kompresné elastické pančuchy lýtkové,10.58
2078,Venosan 5002,II. K.tr.,G1 Kompresné elastické pančuchy lýtkové,11.93
2079,Pančuchy kompresívné lýtkové DEONA,"Klasik, s/bez špice, kompres tr. 3",G1 Kompresné elastické pančuchy lýtkové,7.76
2080,Actico  Silk  kompresívna pančucha,"III. K.tr., dvojvrstvová",G1 Kompresné elastické pančuchy lýtkové,10
2081,"Lonaris Extra, k. tr. 3",III. K.tr.,G1 Kompresné elastické pančuchy lýtkové,10.52
2082,AVICENUM 520,III.K.tr.pančuchy kompresívne lýtkové s/bez špičky,G1 Kompresné elastické pančuchy lýtkové,10.56
2083,MAXIS-MICRO,III. K.tr.,G1 Kompresné elastické pančuchy lýtkové,3.14
2084,Sigvaris Plus,III. K.tr.,G1 Kompresné elastické pančuchy lýtkové,5.24
2085,Bandáž CoFlex TLC s kalamínom,dvojkrokový nelatexovaný kompesný systém,G1 Kompresné elastické pančuchy lýtkové,11.57
2086,Bandáž CoFlex TLC so zinkom,dvojkrokový nelatexovaný kompesný systém,G1 Kompresné elastické pančuchy lýtkové,1.24
2087,"Kit Biflex, súprava kompresívnych obväzov s kalibráciou","dva druhy obväzov na báze viskózy bez latexu, 3 veľkosti",G1 Kompresné elastické pančuchy lýtkové,11.81
2088,Mediven ulcer kit,null,G1 Kompresné elastické pančuchy lýtkové,12.42
2089,Sigvaris Plus,IV. K.tr.,G1 Kompresné elastické pančuchy lýtkové,6.3
2090,LONARIS Micro,II. K.tr.,G2 Kompresné elastické pančuchy polostehenné,5.44
2091,Lonaris Extra Fejne,II. K.tr.,G2 Kompresné elastické pančuchy polostehenné,4.32
2092,LONARIS Cotton,II. K.tr.,G2 Kompresné elastické pančuchy polostehenné,8.01
2093,MAXIS MICRO,II. K.tr.,G2 Kompresné elastické pančuchy polostehenné,11.12
2094,MAXIS MICRO,"II. K.tr., nekĺzavá úprava",G2 Kompresné elastické pančuchy polostehenné,11.68
2095,MAXIS-MICRO,III. K.tr.,G2 Kompresné elastické pančuchy polostehenné,10.96
2096,LONARIS Micro,"II. K.tr., samodržiaci lem",G3 Kompresné elastické pančuchy stehenné,9.89
2097,Pančuchy kompresívné stehenné DEONA,"Klasik, samodrž. lem, s/bez špice, kompres. tr. 2",G3 Kompresné elastické pančuchy stehenné,2.17
2098,Pančuchy kompresívné stehenné DEONA,"SUPER, samodrž. krajka, s/bez špice, kompres. tr. 2",G3 Kompresné elastické pančuchy stehenné,2.24
2099,Pančuchy zdravotné kompresívne stehenné,Kompresná trieda II. liečba varixov,G3 Kompresné elastické pančuchy stehenné,14.12
2100,"PROMAX Standard, stehenné panč.nekĺz. úprava",null,G3 Kompresné elastické pančuchy stehenné,10.15
2101,Segreta plus stocking,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,14.36
2102,Venosan 6002,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,9.37
2103,Lonaris Extra Fejne,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,3.9
2104,LONARIS COTTON,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,12.38
2105,MAXIS MICRO,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,9.59
2106,AVICENUM 360,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,6.48
2107,AVICENUM 360,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,5.62
2108,Avicenum 360 FINE stehenné pančuchy,"KRAJKA/LEM, s/bez špice",G3 Kompresné elastické pančuchy stehenné,5.81
2109,Pančuchy Lonaris Exclusive,"stehenné,farebné,nekĺzavá úprava,kompresná trieda 2",G3 Kompresné elastické pančuchy stehenné,12.68
2110,Pančuchy Lonaris Extra Feine Soft,"stehenné,farebné,nekĺzavá úprava,kompresná trieda 2",G3 Kompresné elastické pančuchy stehenné,13.87
2111,Pančuchy Lonaris Micro Soft,"stehenné,farebné,nekĺzavá úprava,kompresná trieda 2",G3 Kompresné elastické pančuchy stehenné,12.54
2112,ELAST 0402 LUX - Pančuchy kompresívne stehenné,II. K.tr. nekĺzavá úprava,G3 Kompresné elastické pančuchy stehenné,9.08
2113,ELAST 0403 LUX - Pančuchy kompresívne stehenné,"II. K.tr. bez špice,nekĺzavá úprava",G3 Kompresné elastické pančuchy stehenné,8.44
2114,Zdravotné sťahujúce pančuchy 2 trieda  kompresie PT 0403,"KT.2, liečba varixov",G3 Kompresné elastické pančuchy stehenné,9.17
2115,Lonaris,"II. K.tr., s čipkou",G3 Kompresné elastické pančuchy stehenné,14.83
2116,LONARIS COTTON,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,9.5
2117,Lonaris Extra,"II. K.tr., nekĺzavá úprava",G3 Kompresné elastické pančuchy stehenné,11.09
2118,MAXIS BRILLANT,"II. K. tr., s nekĺzavou úpravou",G3 Kompresné elastické pančuchy stehenné,4.17
2119,Pančuchy stehenné MAXIS-COMFORT COTTON,"II. K.tr., nekĺzavá úprava",G3 Kompresné elastické pančuchy stehenné,3.54
2120,Pančucha kompresívna stehenná JOBST OPAQUE,"telová / čierna farba, veľ. I. - VI.",G3 Kompresné elastické pančuchy stehenné,3.73
2121,AVICENUM 360 COTTON,stehenné pančuchy s prímesou bavlny a mikrokapsulami Skintex,G3 Kompresné elastické pančuchy stehenné,12.66
2122,AVICENUM 360 COTTON,stehenné pančuchy s prímesou bavlny a úpravou Sanitized Silver,G3 Kompresné elastické pančuchy stehenné,11.08
2123,VENOFLEX KOKOON AG,"elastické stehenné pančuchy, II. kompresívna trieda",G3 Kompresné elastické pančuchy stehenné,5.84
2124,VENO MICRO AG,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,12.4
2125,Pančucha kompresívna stehenná JOBST Ultra Sheer,"telová / čierna farba, veľ. I. - VI.",G3 Kompresné elastické pančuchy stehenné,2.77
2126,Pančuchy stehenné Venoflex Micro® AG,"elastické s nekĺzavým ukončením, kompresívna trieda II.",G3 Kompresné elastické pančuchy stehenné,7.73
2127,VENO ELEGANCE AG,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,13.09
2128,MAXIS-MICRO,"II. K.tr., nekĺzavá úprava",G3 Kompresné elastické pančuchy stehenné,10.33
2129,VENOFLEX CITY CONFORT COTON AG,"elastické stehenné pančuchy, II. kompresívna trieda",G3 Kompresné elastické pančuchy stehenné,14.99
2130,MEDIVEN ELEGANCE,"II. K.tr., s nekĺzavou úpravou",G3 Kompresné elastické pančuchy stehenné,4.93
2131,MEDIVEN PLUS,"II. K.tr., s nekĺzavou úpravou",G3 Kompresné elastické pančuchy stehenné,2.33
2132,Venosan 5002,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,9.94
2133,Sigvaris Plus,II. K.tr.,G3 Kompresné elastické pančuchy stehenné,6.3
2134,Pančuchy stehenné Avicenum Hospital 2,"kompresívna trieda II, S-XXL",G3 Kompresné elastické pančuchy stehenné,10.66
2135,Pančuchy kompresné stehenné špeciálne AR 1007,"kompresná trieda 2, rôzne veľkosti a farby",G3 Kompresné elastické pančuchy stehenné,7.39
2136,Pančuchy stehenné,"Kompresná trieda II. liečba varixov, špeciálna",G3 Kompresné elastické pančuchy stehenné,5.11
2137,Pančuchy stehenné VENOFLEX® Clinic,"elastické špeciálne, rôzne veľkosti, kompr.trieda II",G3 Kompresné elastické pančuchy stehenné,2.04
2138,Pančucha stehenná  PT 0404,II. K.tr.špeciálna,G3 Kompresné elastické pančuchy stehenné,7.76
2139,Lonaris Extra,III. K.tr.,G3 Kompresné elastické pančuchy stehenné,10.05
2140,AVICENUM 520,III.K.tr.pančuchy kompresívne stehenné s/bez špičky,G3 Kompresné elastické pančuchy stehenné,9.24
2141,MAXIS-MICRO,III. K.tr.,G3 Kompresné elastické pančuchy stehenné,14.1
2142,Sigvaris Plus,III. K.tr.,G3 Kompresné elastické pančuchy stehenné,9.35
2143,Sigvaris Plus,IV. K.tr.,G3 Kompresné elastické pančuchy stehenné,6.5
2144,"LONARIS Micro, stehenná pančucha",II. K.tr.,G4 Kompresné elastické pančuchy stehenné s uchytením v páse,13.74
2145,Lonaris Extra,II. K.tr.,G4 Kompresné elastické pančuchy stehenné s uchytením v páse,13.61
2146,AVICENUM 360,"II.K.tr.pančucha kompresívna stehenná s/bez špičky, s upínaním v páse",G4 Kompresné elastické pančuchy stehenné s uchytením v páse,4.15
2147,MAXIS MICRO,II. K.tr.,G4 Kompresné elastické pančuchy stehenné s uchytením v páse,2.51
2148,VENO ELEGANCE AG/HT,II. K.tr.,G4 Kompresné elastické pančuchy stehenné s uchytením v páse,7.21
2149,SIGVARIS - stehenná pančucha,II. K.tr.,G4 Kompresné elastické pančuchy stehenné s uchytením v páse,14.85
2150,MAXIS-MICRO,III. K.tr.,G4 Kompresné elastické pančuchy stehenné s uchytením v páse,13.5
2151,Nohavice pančuchové kompresné dámske AR 0008,"kompresná trieda 2, 140 den, rôzne veľkosti a farby",G5 Kompresné elastické pančuchové nohavice,12.62
2152,Nohavice pančuchové kompresívne špeciálne AR1009,"kompresná trieda 2,140 den, rôzne veľkosti a farby",G5 Kompresné elastické pančuchové nohavice,13.82
2153,Nohavice pančuchové Avicenum PHLEBO 360 FINE,"otvorená špica / zatvorená špica, veľkosti S normal - XXL long",G5 Kompresné elastické pančuchové nohavice,12.32
2154,Nohavice pančuchové kompresné dámske AR 0010,"kompresná trieda 2, so zatvorenou špicou, rôzne veľkosti a farby",G5 Kompresné elastické pančuchové nohavice,4.95
2155,Pančuchové nohavice Venoflex Micro® AT,"elastické, kompresívna trieda II., rôzne veľkosti",G5 Kompresné elastické pančuchové nohavice,7.55
2156,LONARIS Micro,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,2.13
2157,Nohavice pančuchové zdravotné,"Kompresná trieda II. liečba varixov S, M, L, XL, XXL",G5 Kompresné elastické pančuchové nohavice,2.1
2158,Venoflex Kokoon AT,"elastické pančuchové nohavice, II.kompresívna trieda",G5 Kompresné elastické pančuchové nohavice,1.98
2159,Venosan 6002,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,7.71
2160,Avicenum 360,Nohavice pančuchové dámske II.KT,G5 Kompresné elastické pančuchové nohavice,9.59
2161,Zdravotné sťahujúce pančuchové nohavice 2 trieda kompresie PT 0401,"KT.2, liečba varixov",G5 Kompresné elastické pančuchové nohavice,10.41
2162,MAXIS-MICRO,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,6.96
2163,ELAST 0404 LUX - Nohavice pančuchové kompresívne,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,14.75
2164,Lonaris Extra,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,3.98
2165,MAXIS BRILLANT,II. K. tr.,G5 Kompresné elastické pančuchové nohavice,9.53
2166,Segreta plus panthyhose,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,4.93
2167,VENO MICRO AT,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,13.2
2168,Pančuchové nohavice kompresívne JOBST OPAQUE,"telová / čierna farba, veľ. I. - VI.",G5 Kompresné elastické pančuchové nohavice,9.48
2169,Pančuchové nohavice kompresívne JOBST Ultra Sheer,"telová / čierna farba, veľ. I. - VI.",G5 Kompresné elastické pančuchové nohavice,1.93
2170,MEDIVEN PLUS,"II. K.tr., dámske",G5 Kompresné elastické pančuchové nohavice,9.88
2171,MEDIVEN ELEGANCE,"II. K.tr., dámske",G5 Kompresné elastické pančuchové nohavice,3.75
2172,VENO ELEGANCE AT,null,G5 Kompresné elastické pančuchové nohavice,10.19
2173,Sigvaris Plus,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,12.52
2174,MAXIS BRILLANT,II. K. tr.,G5 Kompresné elastické pančuchové nohavice,9.04
2175,Maxis-Micro,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,2.48
2176,LONARIS Micro,II. K. tr.,G5 Kompresné elastické pančuchové nohavice,11.26
2177,Lonaris  Extra,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,14.23
2178,VENO ELEGANCE AT/U,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,7.35
2179,MEDIVEN ELEGANCE,II. K. tr.,G5 Kompresné elastické pančuchové nohavice,4.61
2180,Sigvaris Plus,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,2.62
2181,Maxis-Micro,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,6.24
2182,LONARIS Micro,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,10.71
2183,Lonaris Extra,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,9.15
2184,VENO ELEGANCE AT/H,II. K.tr.,G5 Kompresné elastické pančuchové nohavice,12.31
2185,Návlek ramenný Avicenum 360,"CG/CH, KT II",G6 Kompresný ramenný návlek a kompresná rukavica,8.89
2186,TONUS 0403 - Návlek kompresívny ramenný,II. K.tr.,G6 Kompresný ramenný návlek a kompresná rukavica,8.88
2187,Návlek ramenný Avicenum 360,"s rukavicou v jednom kuse, KT II,",G6 Kompresný ramenný návlek a kompresná rukavica,11.07
2188,Návlek ramenný s rukavicou Avicenum 360,"AG/AH, KT II",G6 Kompresný ramenný návlek a kompresná rukavica,7.4
2189,Návlek pažný s rukavicou DEONA,"Klasik Garde, upínanie krajka/lem/na hruď, kompres. tr. 2",G6 Kompresný ramenný návlek a kompresná rukavica,11.65
2190,Maxis SOFT,"ramenný návlek, CG/CH",G6 Kompresný ramenný návlek a kompresná rukavica,14.1
2191,Maxis SOFT,"ramenný návlek s rukavicou, AG/AH",G6 Kompresný ramenný návlek a kompresná rukavica,13.7
2192,VENO ELEGANCE AG/AH,null,G6 Kompresný ramenný návlek a kompresná rukavica,11.46
2193,Sigvaris,"Ramenný návlek, II. K.tr.",G6 Kompresný ramenný návlek a kompresná rukavica,13.72
2194,"MAXIS SOFT, rukavica kompresívna bez prstov,II.KT",null,G6 Kompresný ramenný návlek a kompresná rukavica,9.8
2195,Thuasne,null,G6 Kompresný ramenný návlek a kompresná rukavica,12.22
2196,Lonaris Extra,"Ramenný návlek,  III. K.tr.",G6 Kompresný ramenný návlek a kompresná rukavica,8.63
2197,Lonaris Extra,"Ramenný návlek a rukavica, III. K.tr.",G6 Kompresný ramenný návlek a kompresná rukavica,13.28
2198,Systém terapeutický kompresný pneumatický PCD 51,721A,G8 Iné pomôcky pre kompresívnu liečbu,4.7
2199,prístroj na liečbu presoterapiou Pneuven MEDI 6.7,sekvenčná kompresívna drenáž,G8 Iné pomôcky pre kompresívnu liečbu,8.23
2200,Návlek na ruku 7-komorový,Príslušenstvo k prístrojom  Pneuven Bevuk / MEDI,G8 Iné pomôcky pre kompresívnu liečbu,14.53
2201,Návlek na ruku a rameno 8-komorový,príslušenstvo k terapeutickému kompresnému systému PCD 51,G8 Iné pomôcky pre kompresívnu liečbu,13.04
2202,Návlek na ruku s ramenom,Príslušenstvo k prístrojom Pneuven Bevuk/MEDI,G8 Iné pomôcky pre kompresívnu liečbu,5.26
2203,Návlek na nohu 7-komorový,Príslušenstvo k prístrojom Pneuven Bevuk / MEDI,G8 Iné pomôcky pre kompresívnu liečbu,2.4
2204,Návlek nohavice,Príslušenstvo k prístrojom Pneuven Bvuk/MEDI,G8 Iné pomôcky pre kompresívnu liečbu,12.37
