15929,Nežiaduce vedľajšie účinky pri liečebnom použití: antagonisti opioidových receptorov,Vonkajšie príčiny chorobnosti a úmrtnosti
15930,"Nežiaduce vedľajšie účinky pri liečebnom použití: metylxantíny, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15931,Nežiaduce vedľajšie účinky pri liečebnom použití: iné stimulanciá centrálnej nervovej sústavy,Vonkajšie príčiny chorobnosti a úmrtnosti
15933,Nežiaduce vedľajšie účinky pri liečebnom použití: inhibítory cholínesterázy,Vonkajšie príčiny chorobnosti a úmrtnosti
15934,Nežiaduce vedľajšie účinky pri liečebnom použití: iné parasympatikomimetiká (cholínergiká),Vonkajšie príčiny chorobnosti a úmrtnosti
15935,"Nežiaduce vedľajšie účinky pri liečebnom použití: ganglioplegiká, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15937,"Nežiaduce vedľajšie účinky pri liečebnom použití: agonisti prevažne alfa-adrenoreceptorov, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15938,"Nežiaduce vedľajšie účinky pri liečebnom použití: agonisti prevažne beta-adrenoreceptorov, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15939,"Nežiaduce vedľajšie účinky pri liečebnom použití: antagonisti alfa-adrenoreceptorov, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15940,"Nežiaduce vedľajšie účinky pri liečebnom použití: antagonisti beta-adrenoreceptorov, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15943,Nežiaduce vedľajšie účinky pri liečebnom použití: srdcové stimulujúce glykozidy a lieky s podobným účinkom,Vonkajšie príčiny chorobnosti a úmrtnosti
15944,Nežiaduce vedľajšie účinky pri liečebnom použití: kalciové antagonisti,Vonkajšie príčiny chorobnosti a úmrtnosti
15945,"Nežiaduce vedľajšie účinky pri liečebnom použití: iné antiarytmiká, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15946,"Nežiaduce vedľajšie účinky pri liečebnom použití: koronárne vazodilatanciá, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15947,Nežiaduce vedľajšie účinky pri liečebnom použití: inhibítory enzýmu konvertujúceho angiotenzín,Vonkajšie príčiny chorobnosti a úmrtnosti
15948,"Nežiaduce vedľajšie účinky pri liečebnom použití: iné antihypertenzíva, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15949,Nežiaduce vedľajšie účinky pri liečebnom použití: hypolipidemiká a antiartériosklerotické lieky,Vonkajšie príčiny chorobnosti a úmrtnosti
15950,Nežiaduce vedľajšie účinky pri liečebnom použití: periférne vazodilatanciá,Vonkajšie príčiny chorobnosti a úmrtnosti
15951,Nežiaduce vedľajšie účinky pri liečebnom použití: antivarikózne lieky vrátane sklerotizujúcich látok,Vonkajšie príčiny chorobnosti a úmrtnosti
15953,Nežiaduce vedľajšie účinky pri liečebnom použití: antagonisti histamínových h2 receptorov,Vonkajšie príčiny chorobnosti a úmrtnosti
15954,"Nežiaduce vedľajšie účinky pri liečebnom použití: iné antacidá a lieky, tlmiace žalúdkovú sekréciu",Vonkajšie príčiny chorobnosti a úmrtnosti
15955,Nežiaduce vedľajšie účinky pri liečebnom použití: dráždivé (stimulujúce) preháňadlá,Vonkajšie príčiny chorobnosti a úmrtnosti
15956,Nežiaduce vedľajšie účinky pri liečebnom použití: soľné a osmotické preháňadlá,Vonkajšie príčiny chorobnosti a úmrtnosti
15957,Nežiaduce vedľajšie účinky pri liečebnom použití: iné preháňadlá,Vonkajšie príčiny chorobnosti a úmrtnosti
15958,Nežiaduce vedľajšie účinky pri liečebnom použití: digestíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15959,Nežiaduce vedľajšie účinky pri liečebnom použití: lieky proti hnačke,Vonkajšie príčiny chorobnosti a úmrtnosti
15960,Nežiaduce vedľajšie účinky pri liečebnom použití: emetiká (dávidlá),Vonkajšie príčiny chorobnosti a úmrtnosti
15961,"Nežiaduce vedľajšie účinky pri liečebnom použití: iné látky, účinkujúce primárne na tráviacu sústavu",Vonkajšie príčiny chorobnosti a úmrtnosti
15963,Nežiaduce vedľajšie účinky pri liečebnom použití: mineralokortikoidy,Vonkajšie príčiny chorobnosti a úmrtnosti
15964,Nežiaduce vedľajšie účinky pri liečebnom použití: antagonisti mineralokortikoidov (antagonisti aldosterónu),Vonkajšie príčiny chorobnosti a úmrtnosti
16849,Artrodéza,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16850,Stav po implantácii pomôcky na drenáž mozgovomiechového moku,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16851,Iné bližšie určené pooperačné stavy,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16852,Závislosť od aspirátora,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16853,Závislosť od respirátora,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16854,Závislosť od obličkovej dialýzy,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16855,Závislosť od invalidného vozíka,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16856,Závislosť od iných pomocných prístrojov alebo pomôcok,Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16857,"Závislosť od pomocného prístroja alebo pomôcky, bližšie neurčená",Faktory ovplyvňujúce zdravotný stav a styk so zdravotníckymi službami
16858,"Ťažký akútny respiračný syndróm [SARS], bližšie neurčený",Kódy na osobitné účely
16859,Nepokrytý kód U06.0,Kódy na osobitné účely
16860,Nepokrytý kód U06.1,Kódy na osobitné účely
16861,Nepokrytý kód U06.2,Kódy na osobitné účely
16862,Nepokrytý kód U06.3,Kódy na osobitné účely
16863,Nepokrytý kód U06.4,Kódy na osobitné účely
16864,Nepokrytý kód U06.5,Kódy na osobitné účely
16865,Nepokrytý kód U06.6,Kódy na osobitné účely
16866,Nepokrytý kód U06.7,Kódy na osobitné účely
16867,Nepokrytý kód U06.8,Kódy na osobitné účely
16868,"Choroba zapríčinená vírusom Zika, bližšie neurčená",Kódy na osobitné účely
16869,Nepokrytý kód U07.0,Kódy na osobitné účely
16870,Potvrdená infekcia COVID-19,Kódy na osobitné účely
16871,Podozrenie z infekcie COVID-19,Kódy na osobitné účely
16872,Potvrdená infekcia COVID-19 PCR testom,Kódy na osobitné účely
16873,Potvrdená infekcia COVID-19 Ag testom,Kódy na osobitné účely
16874,Nepokrytý kód U07.5,Kódy na osobitné účely
16875,Nepokrytý kód U07.6,Kódy na osobitné účely
16876,Nepokrytý kód U07.7,Kódy na osobitné účely
16877,Nepokrytý kód U07.8,Kódy na osobitné účely
16878,Nepokrytý kód U07.9,Kódy na osobitné účely
16879,Osobná anamnéza COVID-19,Kódy na osobitné účely
16880,Nepokrytý kód U08.1,Kódy na osobitné účely
16881,Nepokrytý kód U08.2,Kódy na osobitné účely
16882,Nepokrytý kód U08.3,Kódy na osobitné účely
16883,Nepokrytý kód U08.4,Kódy na osobitné účely
16884,Nepokrytý kód U08.5,Kódy na osobitné účely
16885,Nepokrytý kód U08.6,Kódy na osobitné účely
16886,Nepokrytý kód U08.7,Kódy na osobitné účely
16887,Nepokrytý kód U08.8,Kódy na osobitné účely
16888,"Osobná anamnéza COVID-19, bližšie neurčená",Kódy na osobitné účely
16889,Stav po COVID-19,Kódy na osobitné účely
16890,Vedľajšie príznaky v súvislosti s podaním vakcíny proti COVID-19,Kódy na osobitné účely
16891,Nepokrytý kód U09.2,Kódy na osobitné účely
16892,Nepokrytý kód U09.3,Kódy na osobitné účely
16893,Nepokrytý kód U09.4,Kódy na osobitné účely
16894,Nepokrytý kód U09.5,Kódy na osobitné účely
16895,Nepokrytý kód U09.6,Kódy na osobitné účely
16896,Nepokrytý kód U09.7,Kódy na osobitné účely
16897,Nepokrytý kód U09.8,Kódy na osobitné účely
16898,"Stav po COVID-19, bližšie neurčený",Kódy na osobitné účely
16899,Multisystémový zápalový syndróm v časovom vzťahu ku COVID-19,Kódy na osobitné účely
16900,Nepokrytý kód U10.1,Kódy na osobitné účely
16901,Nepokrytý kód U10.2,Kódy na osobitné účely
16902,Nepokrytý kód U10.3,Kódy na osobitné účely
16903,Nepokrytý kód U10.4,Kódy na osobitné účely
16904,Nepokrytý kód U10.5,Kódy na osobitné účely
16905,Nepokrytý kód U10.6,Kódy na osobitné účely
16906,Nepokrytý kód U10.7,Kódy na osobitné účely
16907,Nepokrytý kód U10.8,Kódy na osobitné účely
16908,"Multisystémový zápalový syndróm v časovom vzťahu ku COVID-19, bližšie neurčený",Kódy na osobitné účely
16909,"Nijaké alebo minimálne obmedzenie pohybových funkcií, Barthelovej index 100 bodov",Kódy na osobitné účely
16910,"Nijaké alebo minimálne obmedzenie pohybových funkcií, motorický FIM 85 – 91 bodov",Kódy na osobitné účely
16911,"Ľahké obmedzenie pohybových funkcií, Barthelovej index 80 – 95 bodov",Kódy na osobitné účely
16912,"Ľahké obmedzenie pohybových funkcií, motorický FIM 69 – 84 bodov",Kódy na osobitné účely
16913,"Stredné obmedzenie pohybových funkcií, Barthelovej index 60 – 75 bodov",Kódy na osobitné účely
16914,"Stredné obmedzenie pohybových funkcií, motorický FIM 59 – 68 bodov",Kódy na osobitné účely
16915,"Stredne ťažké obmedzenie pohybových funkcií, Barthelovej index 40 – 55 bodov",Kódy na osobitné účely
16916,"Stredne ťažké obmedzenie pohybových funkcií, motorický FIM 43 – 58 bodov",Kódy na osobitné účely
16917,"Ťažké obmedzenie pohybových funkcií, Barthelovej index 20 – 35 bodov",Kódy na osobitné účely
16918,"Ťažké obmedzenie pohybových funkcií, motorický FIM 31 – 42 bodov",Kódy na osobitné účely
16919,"Veľmi ťažké obmedzenie pohybových funkcií, Barthelovej index 0 – 15 bodov",Kódy na osobitné účely
16920,"Veľmi ťažké obmedzenie pohybových funkcií, motorický FIM 13 – 30 bodov",Kódy na osobitné účely
16921,"Nijaké alebo minimálne obmedzenie kognitívnych funkcií, rozšírený Barthelovej index 70 – 90 bodov",Kódy na osobitné účely
16922,"Nijaké alebo minimálne obmedzenie kognitívnych funkcií, kognitívny FIM 30 – 35 bodov",Kódy na osobitné účely
16923,"Nijaké alebo minimálne obmedzenie kognitívnych funkcií, MMSE 24 – 30 bodov",Kódy na osobitné účely
16924,"Stredné obmedzenie kognitívnych funkcií, rozšírený Barthelovej index 20 – 65 bodov",Kódy na osobitné účely
16925,"Stredné obmedzenie kognitívnych funkcií, kognitívny FIM 11 – 29 bodov",Kódy na osobitné účely
16926,"Stredné obmedzenie kognitívnych funkcií, MMSE 17 – 23 bodov",Kódy na osobitné účely
16927,"Ťažké obmedzenie kognitívnych funkcií, rozšírený Barthelovej index 0 – 15 bodov",Kódy na osobitné účely
16928,"Ťažké obmedzenie kognitívnych funkcií, kognitívny FIM 5 – 10 bodov",Kódy na osobitné účely
16929,"Ťažké obmedzenie kognitívnych funkcií, MMSE 0 – 16 bodov",Kódy na osobitné účely
16930,Včasná rehabilitácia - Barthelovej index: 31 a viac bodov,Kódy na osobitné účely
16931,Včasná rehabilitácia - Barthelovej index: -75 až 30 bodov,Kódy na osobitné účely
16932,Včasná rehabilitácia - Barthelovej index: -200 až -76 bodov,Kódy na osobitné účely
14122,Strčenie alebo narazenie postrčením do inej osoby - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
14123,Strčenie alebo narazenie postrčením do inej osoby - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14124,Strčenie alebo narazenie postrčením do inej osoby - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
14125,Strčenie alebo narazenie postrčením do inej osoby - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
14126,Strčenie alebo narazenie postrčením do inej osoby - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
14127,Strčenie alebo narazenie postrčením do inej osoby - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14128,Strčenie alebo narazenie postrčením do inej osoby - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
14129,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Domov",Vonkajšie príčiny chorobnosti a úmrtnosti
14130,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Kolektívne ústavné zariadenia",Vonkajšie príčiny chorobnosti a úmrtnosti
14132,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Športové a atletické priestranstvo",Vonkajšie príčiny chorobnosti a úmrtnosti
14133,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Ulica a cesta",Vonkajšie príčiny chorobnosti a úmrtnosti
14134,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Obchod a služby",Vonkajšie príčiny chorobnosti a úmrtnosti
14135,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Priemyselné objekty",Vonkajšie príčiny chorobnosti a úmrtnosti
14136,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Poľnohospodárske",Vonkajšie príčiny chorobnosti a úmrtnosti
14137,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Iné špecifikované miesta",Vonkajšie príčiny chorobnosti a úmrtnosti
14138,"Zmliaždenie, pritisnutie alebo pošliapanie v dave alebo pri panike - MU: Nešpecifikované miesto",Vonkajšie príčiny chorobnosti a úmrtnosti
14139,Uhryznutie potkanom - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
14140,Uhryznutie potkanom - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
14141,"Uhryznutie potkanom - MU: Školy, iné inštitúcie a verejné administratívne budovy",Vonkajšie príčiny chorobnosti a úmrtnosti
14142,Uhryznutie potkanom - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
14143,Uhryznutie potkanom - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14144,Uhryznutie potkanom - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
14145,Uhryznutie potkanom - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
14146,Uhryznutie potkanom - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
14147,Uhryznutie potkanom - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14148,Uhryznutie potkanom - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
14149,Uhryznutie alebo udretie psom - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
14150,Uhryznutie alebo udretie psom - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
14151,"Uhryznutie alebo udretie psom - MU: Školy, iné inštitúcie a verejné administratívne budovy",Vonkajšie príčiny chorobnosti a úmrtnosti
14152,Uhryznutie alebo udretie psom - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
14153,Uhryznutie alebo udretie psom - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14154,Uhryznutie alebo udretie psom - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
14155,Uhryznutie alebo udretie psom - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
14156,Uhryznutie alebo udretie psom - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
14157,Uhryznutie alebo udretie psom - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14158,Uhryznutie alebo udretie psom - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
14159,Uhryznutie alebo udretie inými cicavcami - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
14160,Uhryznutie alebo udretie inými cicavcami - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
14161,"Uhryznutie alebo udretie inými cicavcami - MU: Školy, iné inštitúcie a verejné administratívne budovy",Vonkajšie príčiny chorobnosti a úmrtnosti
14162,Uhryznutie alebo udretie inými cicavcami - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
14163,Uhryznutie alebo udretie inými cicavcami - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14164,Uhryznutie alebo udretie inými cicavcami - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
14165,Uhryznutie alebo udretie inými cicavcami - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
14166,Uhryznutie alebo udretie inými cicavcami - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
14167,Uhryznutie alebo udretie inými cicavcami - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14168,Uhryznutie alebo udretie inými cicavcami - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
14169,Poranenie morskými zvieratami - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
14170,Poranenie morskými zvieratami - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
14171,"Poranenie morskými zvieratami - MU: Školy, iné inštitúcie a verejné administratívne budovy",Vonkajšie príčiny chorobnosti a úmrtnosti
14172,Poranenie morskými zvieratami - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
14173,Poranenie morskými zvieratami - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14174,Poranenie morskými zvieratami - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
14175,Poranenie morskými zvieratami - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
14176,Poranenie morskými zvieratami - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
14177,Poranenie morskými zvieratami - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
14178,Poranenie morskými zvieratami - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
14179,Uhryznutie alebo uštipnutie nejedovatým hmyzom a inými nejedovatými článkonožcami - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
15068,Bližšie neurčený nedostatok - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15069,Bližšie neurčený nedostatok - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
15070,Poškodenie inými bližšie určenými vplyvmi - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
15071,Poškodenie inými bližšie určenými vplyvmi - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
15072,"Poškodenie inými bližšie určenými vplyvmi - MU: Školy, iné inštitúcie a verejné administrat. budovy",Vonkajšie príčiny chorobnosti a úmrtnosti
15073,Poškodenie inými bližšie určenými vplyvmi - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
15074,Poškodenie inými bližšie určenými vplyvmi - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15075,Poškodenie inými bližšie určenými vplyvmi - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
15076,Poškodenie inými bližšie určenými vplyvmi - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
15077,Poškodenie inými bližšie určenými vplyvmi - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
15078,Poškodenie inými bližšie určenými vplyvmi - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15079,Poškodenie inými bližšie určenými vplyvmi - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
15080,Poškodenie bližšie neurčeným vplyvom,Vonkajšie príčiny chorobnosti a úmrtnosti
15081,Poškodenie bližšie neurčeným vplyvom - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
15082,"Poškodenie bližšie neurčeným vplyvom - MU: Školy, iné inštitúcie a verejné administrat. budovy",Vonkajšie príčiny chorobnosti a úmrtnosti
15083,Poškodenie bližšie neurčeným vplyvom - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
15084,Poškodenie bližšie neurčeným vplyvom - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15085,Poškodenie bližšie neurčeným vplyvom - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
15086,Poškodenie bližšie neurčeným vplyvom - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
15087,Poškodenie bližšie neurčeným vplyvom - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
15088,Poškodenie bližšie neurčeným vplyvom - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15089,"Vystavenie bližšie neurčenému vplyvu, spôsobujúcemu iné a bližšie neurčené poranenie",Vonkajšie príčiny chorobnosti a úmrtnosti
15100,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15101, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15102,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15103, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15104,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15105, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15106,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15107, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15108,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15109, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15110,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15111, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15112,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15113, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15114,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15115, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15116,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15117, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15118,"""Úmyselné samopoškodenie otravou",Vonkajšie príčiny chorobnosti a úmrtnosti
15119, sedatíva,Vonkajšie príčiny chorobnosti a úmrtnosti
15120,Úmyselné samopoškodenie otravou opiátovými analgetikami a psychodysleptikami nezatriedené inde - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
15124,Úmyselné samopoškodenie otravou opiátovými analgetikami a psychodysleptikami nezatriedené inde - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15130,Úmysel. samopoškod. otravou a priotr. liekmi účinkujúcimi na autonómny nervový systém - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
15134,Úmysel. samopoškod. otravou a priotr. liekmi účinkujúcimi na autonómny nervový systém - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15135,Úmysel. samopoškod. otravou a priotr. liekmi účinkujúcimi na autonómny nervový systém - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
15136,Úmysel. samopoškod. otravou a priotr. liekmi účinkujúcimi na autonómny nervový systém - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
15137,Úmysel. samopoškod. otravou a priotr. liekmi účinkujúcimi na autonómny nervový systém - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
15150,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
15151,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Kolektívne ústavné zariadenia,Vonkajšie príčiny chorobnosti a úmrtnosti
15153,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Športové a atletické priestranstvo,Vonkajšie príčiny chorobnosti a úmrtnosti
15154,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Ulica a cesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15155,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Obchod a služby,Vonkajšie príčiny chorobnosti a úmrtnosti
15156,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Priemyselné objekty,Vonkajšie príčiny chorobnosti a úmrtnosti
15157,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Poľnohospodárske,Vonkajšie príčiny chorobnosti a úmrtnosti
15158,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Iné špecifikované miesta,Vonkajšie príčiny chorobnosti a úmrtnosti
15159,Úmyselné samopoškodenie otravou a priotrávením alkoholomi - MU: Nešpecifikované miesto,Vonkajšie príčiny chorobnosti a úmrtnosti
15170,Úmyselné samopoškodenie otravou a priotrávením inými plynmi a výparmi - MU: Domov,Vonkajšie príčiny chorobnosti a úmrtnosti
15965,Nežiaduce vedľajšie účinky pri liečebnom použití: inhibítory karboanhydrázy,Vonkajšie príčiny chorobnosti a úmrtnosti
15966,Nežiaduce vedľajšie účinky pri liečebnom použití: benzotiadiazínové deriváty,Vonkajšie príčiny chorobnosti a úmrtnosti
15967,Nežiaduce vedľajšie účinky pri liečebnom použití: slučkové diuretiká,Vonkajšie príčiny chorobnosti a úmrtnosti
15968,Nežiaduce vedľajšie účinky pri liečebnom použití: iné diuretiká,Vonkajšie príčiny chorobnosti a úmrtnosti
15969,"Nežiaduce vedľajšie účinky pri liečebnom použití: látky ovplyvňujúce rovnováhu vody, elektrolytov, a energie",Vonkajšie príčiny chorobnosti a úmrtnosti
15970,Nežiaduce vedľajšie účinky pri liečebnom použití: látky ovplyvňujúce kalcifikáciu,Vonkajšie príčiny chorobnosti a úmrtnosti
15971,Nežiaduce vedľajšie účinky pri liečebnom použití: látky ovplyvňujúce metabolizmus kyseliny močovej,Vonkajšie príčiny chorobnosti a úmrtnosti
15972,"Nežiaduce vedľajšie účinky pri liečebnom použití: minerálne soli, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15973,Nežiaduce vedľajšie účinky pri liečebnom použití: oxytociká,Vonkajšie príčiny chorobnosti a úmrtnosti
15974,Nežiaduce vedľajšie účinky pri liečebnom použití: relaxanciá kostrových svalov (neuromuskulárne blokátory),Vonkajšie príčiny chorobnosti a úmrtnosti
15976,Nežiaduce vedľajšie účinky pri liečebnom použití: antitusiká,Vonkajšie príčiny chorobnosti a úmrtnosti
15977,Nežiaduce vedľajšie účinky pri liečebnom použití: expektoranciá,Vonkajšie príčiny chorobnosti a úmrtnosti
15978,Nežiaduce vedľajšie účinky pri liečebnom použití: lieky proti prechladnutiu,Vonkajšie príčiny chorobnosti a úmrtnosti
15979,"Nežiaduce vedľajšie účinky pri liečebnom použití: antiastmatiká, nezatriedené inde",Vonkajšie príčiny chorobnosti a úmrtnosti
15982,Nežiaduce vedľajšie účinky pri liečebnom použití: antipruriginóza,Vonkajšie príčiny chorobnosti a úmrtnosti
